1839	2007-03-02	8.61	8.83	8.44	8.75	431614	4.08	000001	深发展Ａ	SZ	8.7	4.06	
1846	2007-03-02	5.87	6.1	5.81	6	1139785	2.2	000002	万 科Ａ	SZ	5.84	2.14	
1783	2007-03-02	6.04	6.34	6	6.34	20881	6.34	000004	ST国农	SZ	6.04	6.04	
1454	2007-03-02	1.85	1.85	1.85	1.85	87741	0.46	000010	S ST华新	SZ	1.76	0.44	
1846	2007-03-02	6.35	6.53	6.33	6.42	25885	5.83	000011	深物业A	SZ	6.35	5.77	
1833	2007-03-02	8.12	8.58	8	8.39	112945	4.1	000012	南 玻Ａ	SZ	8.53	4.17	
1845	2007-03-02	5.93	6.24	5.87	6.19	191896	4.06	000014	沙河股份	SZ	5.96	3.91	
1844	2007-03-02	2.72	2.84	2.72	2.8	171069	1.34	000016	深康佳Ａ	SZ	2.75	1.32	
1846	2007-03-02	9.8	9.8	9.01	9.05	55883	9.05	000018	ST中冠A	SZ	8.97	8.97	
1782	2007-03-02	7.98	8.26	7.9	8.12	36448	7.92	000019	深深宝Ａ	SZ	8.01	7.81	
1833	2007-03-02	8.23	8.63	8.19	8.45	106496	4.81	000021	长城开发	SZ	8.32	4.73	
1846	2007-03-02	18.74	19.4	18.6	19	10100	15.43	000022	深赤湾Ａ	SZ	18.75	15.22	
1824	2007-03-02	7.98	8.29	7.3	7.55	92120	7.18	000023	深天地Ａ	SZ	7.8	7.42	
1846	2007-03-02	14.4	15.84	14.4	15.84	96094	9.63	000024	招商地产	SZ	14.4	8.75	
1846	2007-03-02	5.9	5.9	5.35	5.76	47987	5.76	000025	特 力Ａ	SZ	5.94	5.94	
1846	2007-03-02	6.43	6.71	6.43	6.69	23422	4.47	000026	飞亚达Ａ	SZ	6.59	4.39	
1842	2007-03-02	9.12	9.32	9.05	9.23	141457	6.71	000027	深圳能源	SZ	9.07	6.59	
1821	2007-03-02	9.3	9.51	9.22	9.46	19649	9.18	000028	一致药业	SZ	9.3	9.03	
1817	2007-03-02	6.48	6.79	6.38	6.61	140249	6.61	000029	深深房Ａ	SZ	6.5	6.5	
1846	2007-03-02	5.86	6.01	5.78	5.91	190881	2.87	000031	中粮地产	SZ	5.83	2.83	
1845	2007-03-02	5.58	5.78	5.53	5.72	54525	4.4	000032	深桑达Ａ	SZ	5.6	4.31	
1840	2007-03-02	4.61	4.76	4.55	4.69	52040	4.69	000033	新都酒店	SZ	4.61	4.61	
1641	2007-03-02	3.59	3.59	3.59	3.59	29633	2.31	000034	ST深泰	SZ	3.77	2.43	
1837	2007-03-02	3.26	3.26	3.22	3.26	22114	2.59	000035	*ST科健	SZ	3.1	2.46	
1847	2007-03-02	6.84	6.87	6.61	6.79	360648	6.79	000036	华联控股	SZ	6.86	6.86	
1840	2007-03-02	6.07	6.35	6.07	6.33	28981	5.72	000037	深南电Ａ	SZ	6.09	5.51	
1845	2007-03-02	18.7	19.73	18.58	19.33	157813	13.99	000039	中集集团	SZ	18.81	13.61	
1790	2007-03-02	4.66	4.71	4.4	4.57	175705	4.5	000040	深 鸿 基	SZ	4.65	4.58	
