459	2012-07-23	9.23	9.26	9.16	9.26	240790	5.65	000001	深发展Ａ	SZ	9.28	5.67	
459	2012-07-23	9.2	9.34	9.13	9.21	287909	8.66	000002	万 科Ａ	SZ	9.3	8.74	
459	2012-07-23	9.92	10.23	9.6	10.19	58565	10.19	000004	ST国农	SZ	10.17	10.17	
459	2012-07-23	3.53	3.56	3.46	3.51	46152	0.88	000010	S ST华新	SZ	3.59	0.9	
459	2012-07-23	6.45	6.52	6.33	6.4	26802	6.4	000011	深物业A	SZ	6.58	6.58	
459	2012-07-23	8.28	8.39	8.23	8.36	95961	7.97	000012	南 玻Ａ	SZ	8.49	8.09	
459	2012-07-23	8.42	8.55	8.21	8.3	98661	8.28	000014	沙河股份	SZ	8.69	8.67	
459	2012-07-23	3.23	3.26	3.19	3.23	60677	3.22	000016	深康佳Ａ	SZ	3.27	3.26	
459	2012-07-23	3.55	3.6	3.42	3.5	29292	3.5	000017	*ST中华A	SZ	3.47	3.47	
459	2012-07-23	5.74	5.74	5.61	5.67	695	5.67	000018	ST中冠A	SZ	5.77	5.77	
459	2012-07-23	8.78	8.78	8.45	8.5	16133	8.29	000019	深深宝Ａ	SZ	8.87	8.65	
459	2012-07-23	6.9	6.9	6.63	6.7	21970	6.7	000020	深华发Ａ	SZ	7.01	7.01	
459	2012-07-23	4.98	5.17	4.96	5.15	44571	5.13	000021	长城开发	SZ	5.05	5.03	
459	2012-07-23	9.23	9.23	8.98	9.01	15150	8.76	000022	深赤湾Ａ	SZ	9.23	8.97	
459	2012-07-23	6.25	6.42	6.13	6.17	19785	6.12	000023	深天地Ａ	SZ	6.27	6.22	
459	2012-07-23	23.1	23.26	22.67	22.82	142840	22.61	000024	招商地产	SZ	23.72	23.5	
459	2012-07-23	6.65	6.77	6.48	6.62	24088	6.62	000025	特 力Ａ	SZ	6.79	6.79	
459	2012-07-23	8.95	8.95	8.68	8.8	8801	8.69	000026	飞亚达Ａ	SZ	8.99	8.88	
459	2012-07-23	6.22	6.25	6.12	6.14	26168	6.05	000027	深圳能源	SZ	6.27	6.18	
459	2012-07-23	29.44	31.08	29.44	30.65	24310	30.49	000028	一致药业	SZ	29.71	29.56	
459	2012-07-23	3.6	3.63	3.55	3.6	22446	3.6	000029	深深房Ａ	SZ	3.67	3.67	
459	2012-07-23	8.22	8.34	8.05	8.08	16988	8.08	000030	*ST盛润A	SZ	8.36	8.36	
459	2012-07-23	4.24	4.24	4.12	4.16	74043	4.13	000031	中粮地产	SZ	4.28	4.25	
459	2012-07-23	5.83	5.83	5.54	5.68	21754	5.57	000032	深桑达Ａ	SZ	5.95	5.84	
459	2012-07-23	4.51	4.51	4.43	4.47	7062	4.47	000033	新都酒店	SZ	4.51	4.51	
459	2012-07-23	4.42	4.5	4.12	4.3	55626	4.3	000034	ST深泰	SZ	4.56	4.56	
459	2012-07-23	3.48	3.51	3.43	3.45	92722	3.45	000036	华联控股	SZ	3.53	3.53	
459	2012-07-23	4.67	4.74	4.55	4.57	11397	4.57	000037	深南电Ａ	SZ	4.67	4.67	
459	2012-07-23	4	4.03	3.95	4.01	19457	3.95	000040	深 鸿 基	SZ	4.06	4	
459	2012-07-23	1.9	1.9	1.88	1.89	539535	1.83	000100	TCL 集团	SZ	1.92	1.86	
459	2012-07-23	4.04	4.04	3.92	3.97	4615	3.97	000150	宜华地产	SZ	4.04	4.04	
459	2012-07-23	6.62	6.68	6.51	6.63	8519	6.58	000151	中成股份	SZ	6.68	6.63	
459	2012-07-23	6.71	6.81	6.65	6.73	14761	6.66	000153	丰原药业	SZ	6.71	6.64	
459	2012-07-23	3.54	3.57	3.49	3.54	5860	3.54	000155	川化股份	SZ	3.57	3.57	
459	2012-07-23	9.31	9.32	9.03	9.1	429037	8.58	000157	中联重科	SZ	9.36	8.83	
459	2012-07-23	3.5	3.5	3.4	3.44	13585	3.44	000158	常山股份	SZ	3.51	3.51	
459	2012-07-23	7.87	8.24	7.7	7.84	48087	7.67	000159	国际实业	SZ	8	7.83	
459	2012-07-23	2.92	2.93	2.9	2.93	15872	2.86	000301	东方市场	SZ	2.94	2.87	
459	2012-07-23	21.32	21.32	19.6	19.74	120956	16.05	000338	潍柴动力	SZ	21.42	17.42	
459	2012-07-23	11.31	11.32	11	11.17	31428	8.56	000400	许继电气	SZ	11.38	8.73	
459	2012-07-23	12.39	12.6	12.13	12.42	56922	12.29	000401	冀东水泥	SZ	12.55	12.41	
459	2012-07-23	6.72	6.84	6.7	6.76	125666	6.61	000402	金 融 街	SZ	6.76	6.61	
459	2012-07-23	5.95	5.99	5.8	5.89	31712	5.83	001696	宗申动力	SZ	6	5.94	
459	2012-07-23	4.6	4.64	4.45	4.56	16091	4.56	001896	*ST豫能	SZ	4.65	4.65	
459	2012-07-23	19.41	19.65	19.25	19.44	8120	18.95	002001	新 和 成	SZ	19.56	19.06	
459	2012-07-23	8.21	8.31	8.12	8.17	4164	8.17	002002	ST琼花	SZ	8.21	8.21	
459	2012-07-23	12.54	12.54	12.31	12.39	10823	8.52	002003	伟星股份	SZ	12.69	8.73	
459	2012-07-23	16.39	16.39	15.77	16.29	17730	10.64	002004	华邦制药	SZ	16.33	10.67	
459	2012-07-23	6.07	6.07	5.83	5.87	81154	5.87	002005	德豪润达	SZ	6.06	6.06	
459	2012-07-23	9.79	9.79	9.43	9.53	48837	9.53	002006	精功科技	SZ	9.85	9.85	
459	2012-07-23	25.44	26.16	25.27	25.93	66810	25.83	002007	华兰生物	SZ	25.56	25.47	
459	2012-07-23	5.95	6.07	5.89	6	77920	5.92	002008	大族激光	SZ	5.93	5.85	
459	2012-07-23	7.69	7.85	7.68	7.76	10149	7.76	002009	天奇股份	SZ	7.79	7.79	
459	2012-07-23	8.48	8.72	8.38	8.49	63691	8.39	002010	传化股份	SZ	8.49	8.39	
459	2012-07-23	10.48	10.77	10.42	10.77	34710	10.77	002011	盾安环境	SZ	10.58	10.58	
459	2012-07-23	4.32	4.38	4.2	4.34	28818	2.16	002012	凯恩股份	SZ	4.38	2.18	
459	2012-07-23	10.85	10.98	10.75	10.88	17662	10.84	002013	中航精机	SZ	11.1	11.06	
459	2012-07-23	10.95	10.95	10.71	10.75	12155	6.75	002014	永新股份	SZ	10.92	6.86	
459	2012-07-23	7.23	7.25	7.08	7.23	9565	7.23	002015	霞客环保	SZ	7.24	7.24	
459	2012-07-23	6.58	6.64	6.44	6.44	30155	4.52	002016	世荣兆业	SZ	6.61	4.65	
459	2012-07-23	10.45	10.45	10	10.26	16494	10.22	002017	东信和平	SZ	10.7	10.66	
459	2012-07-23	3.94	3.94	3.94	3.94	10218	2.67	002018	华星化工	SZ	3.58	2.43	
459	2012-07-23	7.31	7.31	6.99	6.99	30886	6.99	002019	鑫富药业	SZ	7.36	7.36	
459	2012-07-23	6.97	7.01	6.85	6.95	29578	3.44	002020	京新药业	SZ	7.04	3.48	
459	2012-07-23	3.99	3.99	3.9	3.94	51917	3.92	002021	中捷股份	SZ	4.04	4.02	
459	2012-07-23	10.82	11.5	10.81	11.41	153471	11.06	002022	科华生物	SZ	11.03	10.7	
459	2012-07-23	8.23	8.34	8.01	8.22	19300	8.16	002023	海特高新	SZ	8.31	8.25	
459	2012-07-23	6.85	6.85	6.61	6.7	525996	6.65	002024	苏宁电器	SZ	6.85	6.8	
459	2012-07-23	14.22	14.88	14.03	14.04	51181	13.87	002025	航天电器	SZ	14.33	14.15	
459	2012-07-23	6.92	7.64	6.8	7.02	72665	5.32	002026	山东威达	SZ	6.95	5.27	
459	2012-07-23	3.73	3.81	3.61	3.78	9975	3.78	002027	七喜控股	SZ	3.77	3.77	
459	2012-07-23	12.21	12.49	12.08	12.45	39194	12.39	002028	思源电气	SZ	12.29	12.23	
459	2012-07-23	16.64	16.73	16.47	16.63	15413	10.98	002029	七 匹 狼	SZ	16.78	11.08	
459	2012-07-23	6.35	6.43	6.24	6.33	23519	5.75	002030	达安基因	SZ	6.36	5.78	
459	2012-07-23	5.31	5.32	5	5	22803	4.96	002031	巨轮股份	SZ	5.34	5.3	
459	2012-07-23	12.21	12.21	11.4	11.45	7056	11.19	002032	苏 泊 尔	SZ	12.17	11.9	
459	2012-07-23	17.65	17.65	16.46	16.67	43714	12.58	002033	丽江旅游	SZ	17.71	13.37	
459	2012-07-23	10.42	10.45	10.21	10.27	7250	10.03	002034	美 欣 达	SZ	10.59	10.34	
459	2012-07-23	13.82	14.02	13.71	13.75	9815	13.65	002036	宜科科技	SZ	13.96	13.86	
459	2012-07-23	15.31	15.86	15.14	15.62	59051	9.63	002037	久联发展	SZ	15.31	9.44	
459	2012-07-23	27.72	28.12	27.33	27.58	41266	22.9	002038	双鹭药业	SZ	27.73	23.02	
459	2012-07-23	16.57	16.57	16.3	16.31	10462	16.17	002039	黔源电力	SZ	16.53	16.39	
459	2012-07-23	5.14	5.14	5.05	5.06	3135	5.03	002040	南 京 港	SZ	5.11	5.08	
459	2012-07-23	20.9	22.6	20.65	22.02	82508	21.93	002041	登海种业	SZ	21	20.92	
459	2012-07-23	4.26	4.26	4.1	4.13	24909	4.11	002042	华孚色纺	SZ	4.27	4.25	
459	2012-07-23	3.62	3.69	3.58	3.69	15472	3.67	002043	兔 宝 宝	SZ	3.63	3.61	
459	2012-07-23	8.18	8.23	8	8.05	3177	7.84	002044	江苏三友	SZ	8.2	7.98	
459	2012-07-23	4.05	4.05	3.97	4.04	16640	3.93	002045	广州国光	SZ	4.07	3.95	
459	2012-07-23	7.54	7.57	7.41	7.52	7193	7.47	002046	轴研科技	SZ	7.54	7.49	
459	2012-07-23	2.87	2.87	2.76	2.87	30567	2.87	002047	成霖股份	SZ	2.86	2.86	
459	2012-07-23	7.18	7.24	6.95	7	68448	6.96	002048	宁波华翔	SZ	7.25	7.21	
459	2012-07-23	22.22	22.22	21.5	21.6	3995	21.53	002049	晶源电子	SZ	22.23	22.16	
459	2012-07-23	9.13	9.13	8.9	9	5500	8.93	002050	三花股份	SZ	9.16	9.09	
